date,Oil_temperature,cumulative_mean,cumulative_std_dev,ucl_1,lcl_1,ucl_2,lcl_2,ucl_3,lcl_3
2020-05-08,57.62975486573048,59.214562256239795,4.3659595863833855,63.58052184262318,54.84860266985641,67.94648142900657,50.48264308347302,72.31244101538995,46.11668349708964
2020-05-09,58.02398785425101,59.2022882933327,4.344842668066667,63.54713096139937,54.85744562526603,67.89197362946604,50.51260295719936,72.2368162975327,46.1677602891327
2020-05-10,54.57492401215806,59.15507029046357,4.347589870397851,63.502660160861424,54.807480420065716,67.85025003125926,50.45989054966787,72.19783990165712,46.11230067927002
2020-05-11,54.73900826446281,59.11046360333224,4.348062872688346,63.45852647602059,54.7624007306439,67.80658934870894,50.41433785795555,72.15465222139728,46.0662749852672
2020-05-12,55.49435606949988,59.07430252799392,4.341134288716869,63.415436816710795,54.73316823927705,67.75657110542767,50.39203395056018,72.09770539414453,46.05089966184332
2020-05-13,60.65395823772373,59.0899426835358,4.322233046071136,63.412175729606936,54.76770963746467,67.73440877567808,50.44547659139353,72.05664182174921,46.123243545322396
2020-05-14,55.766158152002525,59.05735656067763,4.313356053437018,63.37071261411465,54.744000507240614,67.68406866755167,50.430644453803595,71.99742472098869,46.117288400366576
2020-05-15,56.71853700825063,59.03464957473174,4.298342195444346,63.332991770176086,54.73630737928739,67.63133396562043,50.43796518384305,71.92967616106478,46.1396229883987
2020-05-16,60.681996517701684,59.050489449183374,4.280474649701312,63.330964098884685,54.77001479948206,67.611438748586,50.48954014978075,71.89191339828731,46.20906550007943
2020-05-17,64.66613979627678,59.103971833441406,4.29495332517494,63.39892515861634,54.80901850826647,67.69387848379128,50.514065183091525,71.98883180896622,46.21911185791659
2020-05-18,65.83237700059277,59.16744735388623,4.324121986163592,63.49156934004982,54.84332536772264,67.81569132621341,50.51920338155905,72.139813312377,46.195081395395455
2020-05-19,66.43562753036437,59.23537427142341,4.360658150819505,63.596032422242914,54.87471612060391,67.95669057306242,50.5140579697844,72.31734872388192,46.15339981896489
2020-05-20,73.50299852586438,59.36748190340898,4.552195965605382,63.919677869014365,54.815285937803594,68.47187383461974,50.263089972198216,73.02406980022512,45.71089400659284
2020-05-21,65.52253683241251,59.42395029725305,4.569264632874318,63.993214930127365,54.854685664378735,68.56247956300169,50.28542103150441,73.131744195876,45.7161563986301
2020-05-22,66.80300705101618,59.49103263137816,4.602351649613259,64.09338428099142,54.8886809817649,68.69573593060468,50.286329332151645,73.29808758021794,45.683977682538384
2020-05-23,67.63211752187277,59.564375738499734,4.6460922072044974,64.21046794570424,54.91828353129524,68.85656015290873,50.27219132409074,73.50265236011323,45.62609911688624
2020-05-24,66.01011904761904,59.62192701804544,4.665047003804307,64.28697402184974,54.956880014241136,68.95202102565405,50.291833010436825,73.61706802945835,45.62678600663252
2020-05-25,66.57452912199363,59.68345447029277,4.690003192502885,64.37345766279566,54.99345127778989,69.06346085529854,50.303448085287,73.75346404780143,45.613444892784116
2020-05-26,64.70833481983588,59.72753236809578,4.69286267548799,64.42039504358377,55.03466969260779,69.11325771907175,50.3418070171198,73.80612039455974,45.64894434163181
2020-05-27,64.6,59.76990165185147,4.694275151099219,64.46417680295069,55.07562650075225,69.15845195404991,50.38135134965303,73.85272710514913,45.68707619855381
2020-05-28,67.35461415362731,59.83528710445299,4.72657695977411,64.5618640642271,55.10871014467888,69.2884410240012,50.38213318490477,74.01501798377532,45.65555622513066
2020-05-29,66.38628783819985,59.89127856371578,4.744969870675389,64.63624843439116,55.14630869304039,69.38121830506655,50.401338822365005,74.12618817574194,45.656368951689615
2020-05-30,67.83068353255193,59.95856165667202,4.780846486644051,64.73940814331607,55.177715170027966,69.52025462996012,50.396868683383914,74.30110111660417,45.61602219673986
2020-05-31,63.92648752399232,59.991905571523446,4.77442145362149,64.76632702514493,55.217484117901954,69.54074847876643,50.44306266428047,74.31516993238792,45.668641210658976
2020-06-01,65.35020532676288,60.03655806948378,4.7794148409283395,64.81597291041211,55.25714322855544,69.59538775134047,50.4777283876271,74.3748025922688,45.69831354669876
2020-06-02,63.276539660884815,60.06333477685073,4.768564306174267,64.831899083025,55.29477047067646,69.60046338919926,50.5262061645022,74.36902769537353,45.75764185832793
2020-06-03,65.00063001504513,60.10380440995068,4.769810137771233,64.87361454772191,55.33399427217945,69.64342468549314,50.564184134408215,74.41323482326439,45.794373996636985
2020-06-04,63.88279887563102,60.13452794219199,4.762426742184253,64.89695468437624,55.372101200007734,69.65938142656049,50.60967445782348,74.42180816874475,45.84724771563923
2020-06-05,70.56673072510326,60.218658609796115,4.834664482207686,65.05332309200381,55.38399412758843,69.8879875742115,50.549329645380745,74.72265205641918,45.71466516317305
2020-06-06,75.40196445594444,60.3401250565653,5.002973418165026,65.34309847473033,55.33715163840027,70.34607189289535,50.334178220235245,75.34904531106038,45.33120480207022
2020-06-07,75.46356382978723,60.460152348416266,5.161853395642565,65.62200574405882,55.2982989527737,70.78385913970139,50.13644555713114,75.94571253534396,44.97459216148857
2020-06-08,65.39914343100189,60.49904204197993,5.15997482677159,65.65901686875152,55.339067215208345,70.81899169552311,50.17909238843676,75.9789665222947,45.01911756166516
2020-06-09,64.7544846280538,60.53228768718363,5.15336460957156,65.6856522967552,55.37892307761207,70.83901690632675,50.22555846804051,75.99238151589832,45.07219385846895
2020-06-10,64.00134802374036,60.5591796277771,5.142273689531882,65.70145331730897,55.416905938245215,70.84372700684087,50.27463224871333,75.98600069637274,45.132358559181455
2020-06-11,63.684654084305784,60.583221738981166,5.12963325896779,65.71285499794895,55.45358848001337,70.84248825691675,50.32395522104559,75.97212151588454,45.194321962077794
2020-06-12,59.07189786059351,60.571684915482024,5.111571627135035,65.68325654261706,55.46011328834699,70.7948281697521,50.348541661211954,75.90639979688713,45.23697003407692
2020-06-13,65.08578639440175,60.60588265395869,5.107160162337349,65.71304281629604,55.498722491621336,70.82020297863339,50.391562329283985,75.92736314097074,45.28440216694664
2020-06-14,64.67733187471211,60.63649505411473,5.100012022369753,65.73650707648449,55.53648303174498,70.83651909885424,50.436471009375225,75.936531121224,45.33645898700547
2020-06-15,64.43555449216414,60.66484624395092,5.09139132770712,65.75623757165803,55.5734549162438,70.84762889936516,50.482063588536676,75.93902022707228,45.39067226082956
2020-06-16,64.70576199149968,60.69477895319202,5.084267052813012,65.77904600600503,55.61051190037901,70.86331305881805,50.526244847566,75.94758011163105,45.44197779475299
2020-06-17,65.75522900763359,60.73198814476879,5.083953867929542,65.81594201269833,55.64803427683925,70.89989588062788,50.56408040890971,75.98384974855742,45.480126540980166
2020-06-18,68.23326099537037,60.78674196119654,5.105610816988907,65.89235277818545,55.68113114420763,70.99796359517435,50.575520327218726,76.10357441216325,45.46990951022982
2020-06-19,66.97050311922366,60.83155182466051,5.114106307429604,65.94565813209012,55.71744551723091,71.05976443951971,50.6033392098013,76.17387074694932,45.4892329023717
2020-06-20,66.71045144603809,60.873846066540914,5.119883258761197,65.99372932530211,55.753962807779715,71.1136125840633,50.63407954901852,76.23349584282451,45.514196290257324
2020-06-21,65.66625235785503,60.90807754005031,5.117486835030936,66.02556437508125,55.79059070501937,71.14305121011218,50.67310386998844,76.26053804514312,45.5556170349575
2020-06-22,65.7264641187792,60.94225049450938,5.115297456893623,66.05754795140301,55.82695303761576,71.17284540829662,50.71165558072214,76.28814286519025,45.59635812382851
2020-06-23,65.14999999999999,60.97188253328044,5.1093420221863655,66.0812245554668,55.862540511094075,71.19056657765317,50.753198488907714,76.29990859983954,45.643856466721346
2020-06-24,65.14999999999999,61.001100137942814,5.10329401550657,66.10439415344939,55.89780612243624,71.20768816895595,50.79451210692967,76.31098218446252,45.6912180914231
2020-06-25,65.22406310444873,61.03042626965467,5.097580782229915,66.12800705188458,55.93284548742476,71.22558783411449,50.83526470519484,76.32316861634442,45.73768392296492
2020-06-26,64.70619382346162,61.055776390715394,5.089013392049136,66.14478978276453,55.966762998666255,71.23380317481366,50.87774960661712,76.3228165668628,45.78873621456799
2020-06-27,64.62445805843544,61.08021941583677,5.080027498779396,66.16024691461617,56.00019191705738,71.24027441339557,50.92016441827798,76.32030191217495,45.84013691949858
2020-06-28,60.266719242902205,61.0746854010549,5.063044857823647,66.13773025887855,56.01164054323125,71.20077511670219,50.948595685407604,76.26381997452584,45.885550827583955
2020-06-29,65.79071395643656,61.106550458861534,5.060663585277821,66.16721404413936,56.04588687358371,71.22787762941718,50.98522328830589,76.288541214695,45.92455970302807
2020-06-30,65.05960232504603,61.13308100829902,5.053924206610531,66.18700521490955,56.07915680168849,71.24092942152008,51.02523259507796,76.29485362813061,45.971308388467435
2020-07-01,65.48320711417097,61.16208184900483,5.049443867959234,66.21152571696406,56.112637981045594,71.2609695849233,51.06319411308636,76.31041345288253,46.01375024512713
2020-07-02,66.31696971435127,61.19622017923891,5.050037961979445,66.24625814121835,56.146182217259465,71.29629610319779,51.09614425528002,76.34633406517725,46.04610629330057
2020-07-03,65.88522797479304,61.22706891473598,5.047637081942115,66.2747059966781,56.17943183279387,71.32234307862021,51.13179475085175,76.36998016056232,46.08415766890963
2020-07-04,65.81168181295294,61.2570337049204,5.044640169750445,66.30167387467085,56.21239353516996,71.34631404442129,51.167753365419514,76.39095421417174,46.12311319566906
2020-07-05,67.97762735199633,61.300673923407906,5.057208048117492,66.3578819715254,56.24346587529041,71.41509001964289,51.18625782717292,76.47229806776039,46.12904977905543
2020-07-06,67.83520149001016,61.34283216577308,5.068013784165231,66.4108459499383,56.27481838160785,71.47885973410354,51.20680459744262,76.54687351826877,46.13879081327739
2020-07-07,68.05566108472883,61.38586312038178,5.080149111983493,66.46601223236527,56.30571400839828,71.54616134434876,51.225564896414795,76.62631045633226,46.1454157844313
2020-07-08,70.17128258770518,61.44182120616091,5.112151690196681,66.55397289635759,56.32966951596423,71.66612458655428,51.217517825767544,76.77827627675096,46.10536613557087
2020-07-09,67.14447658951849,61.477913961751774,5.116000415103946,66.59391437685572,56.36191354664783,71.70991479195966,51.24591313154388,76.82591520706362,46.12991271643993
2020-07-10,68.17493712449351,61.52003360428474,5.127365957029143,66.64739956131389,56.3926676472556,71.77476551834303,51.26530169022645,76.90213147537217,46.13793573319731
2020-07-11,68.38104892442415,61.56291495003561,5.13991693121497,66.70283188125059,56.42299801882064,71.84274881246556,51.28308108760567,76.98266574368053,46.1431641563907
2020-07-12,68.31235068639685,61.604836911131024,5.151366661311574,66.7562035724426,56.453470249819446,71.90757023375417,51.302103588507876,77.05893689506574,46.150736927196306
2020-07-13,68.85857546408394,61.64961307503813,5.166870387076048,66.81648346211418,56.48274268796209,71.98335384919022,51.315872300886035,77.15022423626627,46.14900191380999
2020-07-14,64.38723687903452,61.666408313099474,5.155359844309994,66.82176815740947,56.51104846878948,71.97712800171946,51.355688624479484,77.13248784602945,46.20032878016949
2020-07-15,74.96017492206443,61.74746786559316,5.243307001014,66.99077486660715,56.504160864579156,72.23408186762116,51.26085386356516,77.47738886863516,46.01754686255116
2020-07-16,69.08399676000926,61.791931677074466,5.258406846394817,67.05033852346928,56.533524830679646,72.3087453698641,51.27511798428483,77.56715221625892,46.01671113789001
2020-07-17,70.3424749278747,61.843440973766036,5.284287479630346,67.12772845339639,56.55915349413569,72.41201593302672,51.27486601450534,77.69630341265707,45.990578534875
2020-07-18,66.80459066344717,61.87314845693778,5.282316008456144,67.15546446539392,56.590832448481635,72.43778047385007,51.308516440025485,77.7200964823062,46.02620043156934
2020-07-19,65.35555203411317,61.893877049659054,5.273325775084659,67.16720282474371,56.620551274574396,72.44052859982837,51.34722549948974,77.71385437491303,46.073899724405074
2020-07-20,65.64436579189687,61.91606929073739,5.265517342191284,67.18158663292867,56.65055194854611,72.44710397511996,51.38503460635482,77.71262131731125,46.119517264163534
2020-07-21,65.93036873698395,61.93968281689178,5.258935957957742,67.19861877484952,56.68074685893404,72.45755473280727,51.4218109009763,77.716490690765,46.16287494301856
2020-07-22,67.63695364238411,61.97300019014027,5.261515063080366,67.23451525322064,56.7114851270599,72.496030316301,51.449970063979535,77.75754537938137,46.18845500089917
2020-07-23,65.98669772256729,61.9963356409102,5.255027131135725,67.25136277204592,56.74130850977448,72.50638990318166,51.48628137863875,77.76141703431738,46.23125424750303
2020-07-24,65.09202058269314,62.01422977352166,5.245011974921605,67.25924174844327,56.76921779860006,72.50425372336487,51.52420582367846,77.74926569828648,46.27919384875685
2020-07-25,65.09218009478673,62.03191914318411,5.2350338495989845,67.2669529927831,56.79688529358513,72.50198684238208,51.56185144398614,77.73702069198106,46.32681759438716
2020-07-26,65.3257793114144,62.050741201288275,5.225904065709445,67.27664526699772,56.82483713557883,72.50254933270716,51.59893306986939,77.7284533984166,46.37302900415994
